batch,rank,id,repository,name,url,decision,decision_reason,description_en,team_reason,tags,limitations,source_evidence,source_url,source_sha256,stars_snapshot,live_checked_at,live_stars,live_archived,live_pushed_at,root_license,readme_url,readme_sha256,license_url,license_sha256,live_errors,tested
003,162,5517,elvisun/newsjack,Newsjack,https://github.com/elvisun/newsjack,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,"Agent skills for news monitoring, PR research, and evidence-based content preparation.",公关团队可共享新闻角度、事实检查、媒体清单与报告。,"ai-native, skills, public-relations",部分技能未推出；实时数据增强依Medialyst，未发媒体消息。,README detect/research、可选Slack、审批媒体研究。,https://raw.githubusercontent.com/elvisun/newsjack/HEAD/README.md,12a3a7caf2eb965a01e043efbc9b0dc1141225ea11611f19d55bec077c699719,1261,,,,,,,,,,,False
003,163,5533,conorluddy/ios-simulator-skill,iOS Simulator Skill,https://github.com/conorluddy/ios-simulator-skill,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,"Agent scripts for Xcode builds, simulator interaction, and mobile checks.",移动团队可共享构建、可访问性及本地化验收流程。,"ai-native, skills, mobile, testing",需Apple工具链，默认偏AppleSilicon；自动WCAG检查非完整认证。,README29scripts、xcodebuild/simctl/idb和audits。,https://raw.githubusercontent.com/conorluddy/ios-simulator-skill/HEAD/README.md,fb80eeb1af0135b89481033b1d8fae72e863b30fb8132e61e728a8f6e743aaee,1255,,,,,,,,,,,False
003,164,5604,inclusionAI/AWorld,AWorld,https://github.com/inclusionAI/AWorld,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,An agent harness for turning domain expertise into reusable skills and workflows.,业务专家与工程团队可共享领域知识并评估代理执行。,"ai-native, agent-harness, skills",battle-tested和规模效果未验证；示例成果不保证通用成熟度。,README harness、shared skills、CLI构建/评测。,https://raw.githubusercontent.com/inclusionAI/AWorld/HEAD/README.md,b9d6055a36e5dee6cf5aa283fe4c6b27035eafc4998a3620669779bb7fb4d25b,1234,,,,,,,,,,,False
003,165,5616,AvdLee/Xcode-Build-Optimization-Agent-Skill,Xcode Build Optimization Skills,https://github.com/AvdLee/Xcode-Build-Optimization-Agent-Skill,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,Skills for benchmarking build performance and applying approved optimizations.,移动团队可共享可审阅计划和构建证据。,"ai-native, skills, mobile, performance",长期团队监控属RocketSim另产品；Cursor插件仍coming soon。,README分析→审批→修复重测，plan可PR审阅。,https://raw.githubusercontent.com/AvdLee/Xcode-Build-Optimization-Agent-Skill/HEAD/README.md,900697539ad03628690130e9b0ea0e821984594153d7834def690f4e9cf61b94,1231,,,,,,,,,,,False
003,166,5644,run-house/kubetorch,Kubetorch,https://github.com/run-house/kubetorch,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,A Python interface for developing and deploying ML workloads on Kubernetes.,ML与平台团队可共享集群计算并在IDE/CI接收运行日志。,"mlops, kubernetes, developer-tools",速度/省成本比例未实测；托管平台独立。,README Python运行、远程错误、OSS部署组件。,https://raw.githubusercontent.com/run-house/kubetorch/HEAD/README.md,ba96c40492bac9534e5357a2ac8163d0efeab3691660b70c9b82a2e34fd2e70e,1225,,,,,,,,,,,False
003,167,5660,wanxingai/LightAgent,LightAgent,https://github.com/wanxingai/LightAgent,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,"A lightweight agent framework with skills, workflows, and durable human review.",开发团队可复用审批、运行轨迹和工作流恢复。,"ai-native, agent-framework, human-in-the-loop",0.10为development；SharedMemoryPool原型在内存，不宣称成熟分布式记忆。,README LightFlow、HumanApprovalHook、trace和policy。,https://raw.githubusercontent.com/wanxingai/LightAgent/HEAD/README.md,14e0428054515d07554202092c774bdafb46e9c59f37ddcc9bda2a322cedc3bf,1222,,,,,,,,,,,False
003,168,5665,gooseworks-ai/goose-skills,Goose Skills,https://github.com/gooseworks-ai/goose-skills,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,"Agent workflows for brand research, advertising, content, and growth.",增长团队共享分析和活动产物。,"ai-native, skills, marketing",MIT技能/CLI连接独立付费GooseWorks API；不混同Block Goose。,README品牌/竞品/SEO技能与完整脚本。,https://raw.githubusercontent.com/gooseworks-ai/goose-skills/HEAD/README.md,62f5654a1693324d1969e3fd4fda702303dd0d3a206a2d46912eec04c2ae6097,1220,,,,,,,,,,,False
003,169,5685,mem9-ai/mem9,mem9,https://github.com/mem9-ai/mem9,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,"A persistent memory service for agents across sessions, machines, and runtimes.",团队可共享知识空间并通过dashboard管理记忆。,"ai-native, memory, self-hosted",共享主要是跨代理/runtime 的记忆层；可自建，但控制面、数据库与成员治理需配置；转记忆工程组件，不当作即用多人协作平台。,README server/plugins/CLI、hybrid recall、hosted/selfhost。,https://raw.githubusercontent.com/mem9-ai/mem9/HEAD/README.md,6529afc9fc4811f1e40f8c3076a2afbfea6768f562f481e4e63c7f4bd3ed5b96,1216,2026-09-21T16:23:15.427628+00:00,1216,False,2026-09-16T09:39:50Z,Apache-2.0,https://github.com/mem9-ai/mem9/blob/main/README.md,6529afc9fc4811f1e40f8c3076a2afbfea6768f562f481e4e63c7f4bd3ed5b96,https://github.com/mem9-ai/mem9/blob/main/LICENSE,b48992aa70d88ea3e8c0f4d56eeabdb1c49248bb5537118fb6ec71e979d680e7,,False
003,170,5721,basetenlabs/truss,Truss,https://github.com/basetenlabs/truss,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,A CLI for packaging and serving ML models with reproducible deployment configuration.,模型与平台团队共享代码、权重和依赖交付。,"mlops, model-serving, deployment",部分伸缩/运行能力依部署平台；自有infra需要配置。,README容器化、GPU、live reload与Baseten部署。,https://raw.githubusercontent.com/basetenlabs/truss/HEAD/README.md,6447e8d9cb07063ac6fcf9bf3249c5a640b495bcb779ae7730d243de17f9f1c8,1203,,,,,,,,,,,False
003,171,5741,FranciscoMoretti/chat-js,ChatJS,https://github.com/FranciscoMoretti/chat-js,团队直接性不足,现有证据主要是个人工具、产物交接或代理编排；暂不优先作为真人协作产品。,"An AI-chat application foundation with authentication, resumable streams, and sharing.",团队可复用聊天后端/界面并分享对话结果。,"ai-native, starter-kit, chat",公开链接不等于细粒度团队权限；模型gateway与执行器另配。,README auth、public links、attachments与sandbox代码。,https://raw.githubusercontent.com/FranciscoMoretti/chat-js/HEAD/README.md,042412d493e5346106409bc87e013fdfdda75fd69a000ebf70c55110e66c99a2,1199,,,,,,,,,,,False
003,172,5772,i365dev/free4chat,Free4Chat,https://github.com/i365dev/free4chat,团队直接性不足,现有证据主要是个人工具、产物交接或代理编排；暂不优先作为真人协作产品。,Temporary collaboration rooms for humans and independently owned agents.,团队可短时共享任务、媒体和产物，保留各参与者原有执行边界。,"ai-native, collaboration, human-in-the-loop",明确实验testbed，无永久workspace；短时房间不代替组织身份治理。,READMEHuman↔Human/Agent、Room、Task和approval。,https://raw.githubusercontent.com/i365dev/free4chat/HEAD/README.md,72320061c5bc895e7f78f867a03c8b7930d1aa280e24990df04e0c1f04bcb2fc,1191,,,,,,,,,,,False
003,173,5770,FunnyWolf/agentic-soc-platform,Agentic SOC Platform,https://github.com/FunnyWolf/agentic-soc-platform,商业或许可边界待核,需厘清版本、许可或托管服务边界；保留候选，不直接排除。,"A security-operations platform with AI investigations, cases, and team governance.",安全团队在统一案件中共享SIEM数据、情报和调查报告。,"ai-native, security, soc, collaboration",README 声明 MIT，但官方 license API 未返回许可证，根目录也无 LICENSE；暂未确认实际授权文件，保留待核。外部模型数据流需按配置检查。,README case/playbook、LDAP、角色、Inbox和audit。；2026-09-22 官方 contents API 根目录无 LICENSE,https://raw.githubusercontent.com/FunnyWolf/agentic-soc-platform/HEAD/README.md,2068919e4b073fe1ef5ec86bd34c6cdbdfd1e6f22a520e6c1bd052006cbb0b79,1191,2026-09-21T16:23:17.316899+00:00,1191,False,2026-08-05T15:50:31Z,README 声明 MIT；许可证文件待确认,https://github.com/FunnyWolf/agentic-soc-platform/blob/master/README.md,2068919e4b073fe1ef5ec86bd34c6cdbdfd1e6f22a520e6c1bd052006cbb0b79,,,"license: Command '['gh', 'api', 'https://api.github.com/repos/FunnyWolf/agentic-soc-platform/license']' returned non-zero exit status 1.",False
003,174,5822,Aaronontheweb/dotnet-skills,.NET Skills,https://github.com/Aaronontheweb/dotnet-skills,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,Reusable .NET engineering skills for coding assistants.,团队统一C#/EF/Akka/测试和共享工具约定。,"ai-native, skills, dotnet",专门agents只含Claude插件，Codex只有skills；效果未测。,README30skills、local-tools与测试。,https://raw.githubusercontent.com/Aaronontheweb/dotnet-skills/HEAD/README.md,c967c01bee325acdf0f0e8fbefb842ac05f23ba8094f157009183a39b98cd30c,1180,,,,,,,,,,,False
003,175,5843,yashab-cyber/HackGpt,HackGPT,https://github.com/yashab-cyber/HackGpt,商业或许可边界待核,需厘清版本、许可或托管服务边界；保留候选，不直接排除。,An AI-assisted security-assessment platform with reporting and access-control features.,安全团队可统一调查报告、角色及审计。,"ai-native, security, audit",大规模企业级/零日能力未经测试；MIT附企业条款需核对，未执行攻击。,README RBAC/LDAP、SOC解析和报告。,https://raw.githubusercontent.com/yashab-cyber/HackGpt/HEAD/README.md,d21bdc021f1b039b736fbf6388a54d0ac0552864bce198f51feaabb8075369c9,1175,,,,,,,,,,,False
003,176,5861,ENTERPILOT/GoModel,GoModel,https://github.com/ENTERPILOT/GoModel,商业或许可边界待核,需厘清版本、许可或托管服务边界；保留候选，不直接排除。,"An AI gateway with routing, budgets, caching, and scoped usage controls.",平台团队可按用户/团队/key分配预算并观测调用。,"llm-gateway, governance, cost-management",OIDC等Pro商业；对竞品和最快的断言未验证，不引用。,README budgets、userpaths、versioned policies和OTel。,https://raw.githubusercontent.com/ENTERPILOT/GoModel/HEAD/README.md,6f5a55522f5ca7b043cbb01f0613fe23a4c76e92871a3fa58eedbd8ce0c2a136,1170,,,,,,,,,,,False
003,177,5895,itsmostafa/aws-agent-skills,AWS Agent Skills,https://github.com/itsmostafa/aws-agent-skills,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,Reusable AWS engineering guidance for coding agents.,云团队可共享IaC、IAM和排障模式。,"ai-native, skills, aws",社区非AWS官方；自动更新不保证时效与正确性。,README18服务域、知识库与每周文档检查。,https://raw.githubusercontent.com/itsmostafa/aws-agent-skills/HEAD/README.md,3a2bbf08eae8f49ff97618f310b57ba3c797607421b1fe48a9ee8f1f9e73ab5d,1159,,,,,,,,,,,False
003,178,5911,RchGrav/claudebox,ClaudeBox,https://github.com/RchGrav/claudebox,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,A reproducible Docker development environment for coding agents.,研发团队可共享语言profile和网络allowlist配置。,"ai-native, developer-environment, sandbox",Docker隔离取决于挂载/权限，不是绝对安全。,README项目独立镜像/auth/history与MCP。,https://raw.githubusercontent.com/RchGrav/claudebox/HEAD/README.md,9ee36996fc1400f60fec0548d4f6ee394e6c044ed59f8d4ff4dc2317b581c5b0,1155,,,,,,,,,,,False
003,179,5921,strands-agents/agent-sop,Agent SOP,https://github.com/strands-agents/agent-sop,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,A Markdown format and workflows for reusable agent operating procedures.,团队可共享参数化目标、约束和多步骤方法。,"ai-native, team-practices, workflow",自然语言MUST不是技术强制控制。,README跨AI系统/teams、RFC2119与inputs。,https://raw.githubusercontent.com/strands-agents/agent-sop/HEAD/README.md,dbf43daf7f6c5d3e19880de58e725d64053f037d7333bc1dd7cf84b3f952b55b,1154,,,,,,,,,,,False
003,180,5957,chaxiu/munk-ai,Munk AI,https://github.com/chaxiu/munk-ai,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,A local-first testing engine for mobile and web applications.,开发/QA团队可共享自然语言验收与设备反馈。,"ai-native, testing, mobile",Linux/Windows beta；iOS仅macOS，不等于各平台同等支持。,README visual planning、device execution和知识积累。,https://raw.githubusercontent.com/chaxiu/munk-ai/HEAD/README.md,b87ea8a54014ec631b8f7d5f621ce2554cb9b5292c1d0b39e065832662d6b927,1145,,,,,,,,,,,False
003,181,5990,brycewang-stanford/Awesome-Journal-Skills,Awesome Journal Skills,https://github.com/brycewang-stanford/Awesome-Journal-Skills,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,Venue-oriented research and submission skills with source maps and review workflows.,科研团队可共享投稿要求检查与论文修订流程。,"ai-native, skills, academic-writing",机构关联与绩效未独立验证；规则需以期刊最新官网为准，不保证录用。,README期刊packs、source-map、selection与研究工具。,https://raw.githubusercontent.com/brycewang-stanford/Awesome-Journal-Skills/HEAD/README.md,235e838995cafdbaa7e8dfdb1fe5724f8ef4222f3ebe5a354d84b082560f537f,1137,,,,,,,,,,,False
003,182,5997,withkynam/vibecode-pro-max-kit,Vibecode Pro Max Kit,https://github.com/withkynam/vibecode-pro-max-kit,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,A plan-first coding workflow kit with shared specifications and verification gates.,团队可共享计划、规格、审阅文件和项目记忆。,"ai-native, skills, team-practices",自动质量声明未测；安装保留文件有vc命名冲突例外。,README七阶段、hooks和team files。,https://raw.githubusercontent.com/withkynam/vibecode-pro-max-kit/HEAD/README.md,20556ba6b929988df281d6bfccf82a781345b28783981a51fac0563032398c88,1134,,,,,,,,,,,False
003,183,6011,dpearson2699/swift-ios-skills,Swift iOS Skills,https://github.com/dpearson2699/swift-ios-skills,商业或许可边界待核,需厘清版本、许可或托管服务边界；保留候选，不直接排除。,Reusable agent guidance for modern Swift and Apple-platform development.,移动团队可共享框架用法与开发约定。,"ai-native, skills, swift",PolyForm Perimeter；部分框架beta，目标iOS26+不适合直接套旧平台。,README86独立skills、团队分享。,https://raw.githubusercontent.com/dpearson2699/swift-ios-skills/HEAD/README.md,d23fa8d12273d27de5cf7ad9037eba8d4066f027427db89fa358ff86a3563da6,1129,,,,,,,,,,,False
003,184,6025,KroMiose/nekro-agent,Nekro Agent,https://github.com/KroMiose/nekro-agent,商业或许可边界待核,需厘清版本、许可或托管服务边界；保留候选，不直接排除。,An extensible chat and execution bot using containerized code and plugins.,团队可复用机器人事件/工具集成和共享插件。,"ai-native, chatops, automation",自定义Apache许可，结构化MCP管理预览；云社区不等于成员权限。,README代码沙盒、RPC、插件、事件订阅。,https://raw.githubusercontent.com/KroMiose/nekro-agent/HEAD/README.md,f57d86f416faba99fb0d72c235bcb7e91884fce4fb77055a0bb2be90b1148adb,1125,,,,,,,,,,,False
003,185,6102,BagelHole/DevOps-Security-Agent-Skills,DevOps Security Agent Skills,https://github.com/BagelHole/DevOps-Security-Agent-Skills,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,"Reusable infrastructure, security, and AI-engineering skills.",运维团队可共享编码代理guardrails、平台/模型治理方法。,"ai-native, skills, devops, security",技能不等于专家能力或合规认证，未执行。,README领域目录、team环境和MCP安全。,https://raw.githubusercontent.com/BagelHole/DevOps-Security-Agent-Skills/HEAD/README.md,bd142bdbb2e65654f90a9e700fa0e1cac0b7bf3be4063791fefe9db9101d2d64,1108,,,,,,,,,,,False
003,186,6108,prompt-security/clawsec,ClawSec,https://github.com/prompt-security/clawsec,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,Security skills and signed advisories for agent-runtime configuration and installs.,团队可复用技能来源检查、漂移检测与安装审批。,"ai-native, security, skills",AGPL；装包不等于启用持久hook，可选保护另装。,README signed trustset、guarded installer与runtime matrix。,https://raw.githubusercontent.com/prompt-security/clawsec/HEAD/README.md,9a6ee619d483bbe20632b104338c47b71b08dab8361cb73f34a02dcb1b3396ac,1107,,,,,,,,,,,False
003,187,6139,Emiyaaaaa/HiveMind,Hivemind Runtime,https://github.com/Emiyaaaaa/HiveMind,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,A persistent agent-service runtime with events and tenant-scoped access controls.,平台团队可统一不同编排框架的运行、工具记录和审计。,"ai-native, agent-runtime, multi-tenant",LICENSE 采用指向官方 Apache-2.0 的短声明，API 未自动识别；不是与前两项相同的条文改写。定位 runtime，RBAC/OIDC 需要部署集成，转工程组件。,README ordered runs、RBAC/APIkey/OIDC。,https://raw.githubusercontent.com/Emiyaaaaa/HiveMind/HEAD/README.md,6c2886d6c1028e3f373afeff911eb7db0a0a7e7f77b471f9c1945bb0509998d5,1100,2026-09-21T16:23:17.542840+00:00,1101,False,2026-09-21T09:33:57Z,Apache-2.0 短声明（API 未识别）,https://github.com/Emiyaaaaa/HiveMind/blob/main/README.md,6c2886d6c1028e3f373afeff911eb7db0a0a7e7f77b471f9c1945bb0509998d5,https://github.com/Emiyaaaaa/HiveMind/blob/main/LICENSE,fba4af2e1e307b5b857f569148e71a33b3ba042eb3c83f73aa0d3450077f8d11,,False
003,188,6204,StreetLamb/tribe,Tribe,https://github.com/StreetLamb/tribe,保留待深核,有进一步审阅价值；本批未完成当前状态与许可补查，保留后续处理。,A low-code multi-agent builder with user tenancy and tool-approval checkpoints.,团队可共用平台构建流程并审批工具调用。,"ai-native, low-code, multi-user",有多用户/多租户文档证据，但 team 多指代理组；最近推送 2025-10-27，近一年无推送，维护与部署兼容性待核。,READMEMulti-Tenancy、public API与HITL。,https://raw.githubusercontent.com/StreetLamb/tribe/HEAD/README.md,667858229e43985b2dd36c716ccebc0bee9adff7146d228bf6f5a6de550af85b,1084,2026-09-21T16:23:17.898941+00:00,1084,False,2025-10-27T07:30:01Z,MIT,https://github.com/StreetLamb/tribe/blob/master/README.md,667858229e43985b2dd36c716ccebc0bee9adff7146d228bf6f5a6de550af85b,https://github.com/StreetLamb/tribe/blob/master/LICENSE,02638e51c34a30040e78e747d0442c7e5493a1a42e53e0015769a44a96aca0da,,False
003,189,6222,vigolium/vigolium,Vigolium,https://github.com/vigolium/vigolium,团队直接性不足,现有证据主要是个人工具、产物交接或代理编排；暂不优先作为真人协作产品。,A scanner combining deterministic checks with agentic code and target analysis.,安全团队可统一扫描发现和变更审计schema。,"ai-native, security, code-audit",自主测试需限定授权，模块数量非有效性证明；未执行。,README native/agentic、source drivers与dedup。,https://raw.githubusercontent.com/vigolium/vigolium/HEAD/README.md,31430e71df2834d397101847e452c20493d6a38c2a4cc84991f71d517c0b7918,1080,,,,,,,,,,,False
003,190,6235,gamedev-skills/awesome-gamedev-agent-skills,GameDev Agent Skills,https://github.com/gamedev-skills/awesome-gamedev-agent-skills,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,"Cross-engine skills for game development, assets, and release workflows.",游戏团队可共享引擎规范、美术方向和交付清单。,"ai-native, skills, game-development",数量文字有旧新不一致，版本需按支持表，未验证质量。,README10引擎、router、asset families和版本baseline。,https://raw.githubusercontent.com/gamedev-skills/awesome-gamedev-agent-skills/HEAD/README.md,64a69b9912797777afc573225d9b2defcaf6f24bea8e1b2e3514e06a4a42facf,1076,,,,,,,,,,,False
003,191,6242,microsoft/agentrc,AgentRC,https://github.com/microsoft/agentrc,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,"A tool for generating, evaluating, and maintaining coding-agent project context.",团队可在CI检查规范漂移并通过APM分发共享资产。,"ai-native, context-engineering, team-practices",实验性，APM组织审计为配套工具，不全属AgentRC。,READMEmeasure/generate/maintain和team package。,https://raw.githubusercontent.com/microsoft/agentrc/HEAD/README.md,8259bf127cab93fba8ae5e7ad5ef312f3d89405e93516f329f43b8940ef1cdf1,1075,,,,,,,,,,,False
003,192,6258,valkor-ai/loom,Loom Delivery Harness,https://github.com/valkor-ai/loom,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,"A delivery harness routing coding agents through context, review, and verification.",团队可共享交付方法与按任务加载的技术参考。,"ai-native, agent-harness, software-delivery",不是录屏产品Loom；效果和跨host行为未测。,README delivery harness、build/usecases和context routing。,https://raw.githubusercontent.com/valkor-ai/loom/HEAD/README.md,bebab6c65518f35390ecbdd39f6136bd7ac7078cffb78a0cbb13e045c4353a9f,1073,,,,,,,,,,,False
003,193,6263,Lazarus-AI/clearwing,Clearwing,https://github.com/Lazarus-AI/clearwing,团队直接性不足,现有证据主要是个人工具、产物交接或代理编排；暂不优先作为真人协作产品。,A dual-mode AI security tool for network testing and source-code investigation.,安全团队可复用人工授权、发现记录和代码审计。,"ai-native, security, code-audit",与Glasswing等效仅挑战目标，未证实；未执行。,README network ReAct、human gate、persistent graph。,https://raw.githubusercontent.com/Lazarus-AI/clearwing/HEAD/README.md,d94ce2264e903cce2db839e494c89fc113412899bead9b0ac4bee6aadbb8af78,1070,,,,,,,,,,,False
003,194,6276,vstorm-co/pydantic-deepagents,Pydantic Deep Agents,https://github.com/vstorm-co/pydantic-deepagents,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,A Python agent framework and terminal assistant with reusable execution capabilities.,团队可复用类型化工具、审批和任务编排构建内部代理。,"ai-native, python, agent-framework",无限context/100%类型安全为宣传，judge合并不保证正确；agent team非多人。,READMEcreate_deep_agent、forking、memory与capabilities。,https://raw.githubusercontent.com/vstorm-co/pydantic-deepagents/HEAD/README.md,adc9036686da601414223c2c2ae0ad9b4a5fbf79d1ea5929f8400d0f54671369,1068,,,,,,,,,,,False
003,195,6271,agents-flex/agents-flex,Agents Flex,https://github.com/agents-flex/agents-flex,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,"A modular Java AI framework with durable agents, RAG, and controlled SQL tools.",Java团队可复用模型路由、审批、恢复及租户查询检查。,"ai-native, java, agent-framework",隔离依配置与扩展，生产特性未测。,README runtime/OTel、Text2SQL只读/参数/LIMIT。,https://raw.githubusercontent.com/agents-flex/agents-flex/HEAD/readme.md,4acb38f512729e470b4ad3843f3cd40a1aa2604f78ccf3bd1682c93d9c8c113d,1068,,,,,,,,,,,False
003,196,6295,ongridio/ongrid,Ongrid,https://github.com/ongridio/ongrid,保留待深核,有进一步审阅价值；本批未完成当前状态与许可补查，保留后续处理。,"An operations agent combining observability, topology, and messaging workflows.",运维团队可从Slack/Telegram调查告警并通过写入门审批变更。,"ai-native, devops, incident-management",AGPL；自动根因/修复效果未验证，生产操作未执行。,README RCA、audit、edge和Approval Gate。,https://raw.githubusercontent.com/ongridio/ongrid/HEAD/README.md,1eb7c7aae6ff20f8cb8635afbbafa4dc41894887c450ce598be25708b6cf8889,1064,,,,,,,,,,,False
003,197,6325,denoland/clawpatrol,Claw Patrol,https://github.com/denoland/clawpatrol,工程组件另列,团队价值主要通过集成或部署实现；适合工程组件栏目。,A policy gateway gating agent actions at protocol boundaries.,团队可用HCL规则限制SQL/K8s/HTTP并接人工审批。,"ai-native, security, governance",仅覆盖解析协议与经网关流量，非所有代理操作防护。,READMEwire facts、CEL和pre-action。,https://raw.githubusercontent.com/denoland/clawpatrol/HEAD/README.md,1fb1c6f52dcf55b2ec403fc32dd2f5f27ab4959d3a147c61630e02f984785600,1058,,,,,,,,,,,False
003,198,6348,wu-yc/LabClaw,LabClaw,https://github.com/wu-yc/LabClaw,方法技能另列,团队价值主要来自共享流程、规范或技能；单列实践资料，不优先作为多人产品。,A modular skill library for scientific and laboratory research workflows.,研究团队可共享领域工具使用与产物规范。,"ai-native, skills, research",不是完整LabOS或实验设备控制平台；生物医学输出需专家审核。,README240skills、drylab/protocol与模块库。,https://raw.githubusercontent.com/wu-yc/LabClaw/HEAD/README.md,271ad396b9a1f6b691f39b204e9f31c3347dd42ea7b192d362fb50ee88061dc9,1052,,,,,,,,,,,False
003,199,6360,fuyuxiang/echo-agent,Echo Agent,https://github.com/fuyuxiang/echo-agent,团队直接性不足,现有证据主要是个人工具、产物交接或代理编排；暂不优先作为真人协作产品。,"A persistent self-hosted agent with shared memory, channels, and tool review.",团队可用IM入口交付定时任务并审计高风险动作。,"ai-native, chatops, automation",gateway仅loopback；off策略会关闭审批，非默认组织权限平台。,README14channels、候选技能评测回滚、审批策略。,https://raw.githubusercontent.com/fuyuxiang/echo-agent/HEAD/README.md,58681867d03c5d1fbaf689f2ef54ef77ed717867aa695a872eb603660e7e5f70,1049,,,,,,,,,,,False
003,200,6359,codewithMUHILAN/Lightswind-UI-Library,Lightswind UI,https://github.com/codewithMUHILAN/Lightswind-UI-Library,商业或许可边界待核,需厘清版本、许可或托管服务边界；保留候选，不直接排除。,React source components with CLI and MCP delivery for coding agents.,前端团队可复用一致组件并共享Pro授权接入。,"ui-components, mcp, react",Pro块/模板独立收费，世界首创比较不采信。,README raw source、MCP、team key。,https://raw.githubusercontent.com/codewithMUHILAN/Lightswind-UI-Library/HEAD/README.md,2e34f1abafbc4dfd4d72a182378abb7c34f6fb728fe5b713330d004fe6983511,1049,,,,,,,,,,,False
004,1,6366,mosaico-labs/mosaico,Mosaico,https://github.com/mosaico-labs/mosaico,工程组件另列,主要提供 SDK、协议、运行时、数据或工具集成能力；适合工程组件栏目，不作为即用团队产品优先推荐。,A robotics data platform organizing sensor logs into immutable queryable archives.,机器人团队可共享结构化数据与血缘。,"robotics, data-management, ai-infrastructure",零拷贝/查询性能未测，不是代理管理平台。,README typedontology、SDK/backend、immutable layers。,https://raw.githubusercontent.com/mosaico-labs/mosaico/HEAD/README.md,cbe962714eb94a5746a95b95ce686b18902a6941900f9af722abf83670753b26,1048,,,,,,,,,,,False
004,2,6371,OpenBMB/RepoAgent,RepoAgent,https://github.com/OpenBMB/RepoAgent,团队直接性不足,现有证据主要支持个人工作、代理编排或产物交接，尚不足以优先推荐为真人团队协作产品；并非永久排除。,An LLM tool for repository-level documentation generation and updates.,研发团队可用Git变更和precommit维护共享代码说明。,"ai-native, documentation, developer-tools",模型说明需复核，不保证无漂移。,README AST对象、调用关系和team文档更新。,https://raw.githubusercontent.com/OpenBMB/RepoAgent/HEAD/README.md,303a6163e318726aa5bcb2adcdd19b6f3640feab1213faab34826fb0300bc1cc,1047,,,,,,,,,,,False
004,3,6445,ClaytonFarr/ralph-playbook,Ralph Playbook,https://github.com/ClaytonFarr/ralph-playbook,方法技能另列,主要通过共享规则、学习材料、模板或工程实践服务团队；单列资料栏目，不作为多人产品优先推荐。,A practical guide to spec-driven coding-agent loops and persistent plans.,团队可共享规格、计划和验证习惯。,"ai-native, team-practices, workflow",方法指南非运行安全层，示例跳过权限需沙箱。,README阶段/loop、文件state和team adoption。,https://raw.githubusercontent.com/ClaytonFarr/ralph-playbook/HEAD/README.md,bc676be7ae83628e03c0b6356308b18133f43553b6a065997d047047745a26c0,1033,,,,,,,,,,,False
004,4,6448,beizhu-1209/AIHelms,AIHelms,https://github.com/beizhu-1209/AIHelms,建议审阅,团队用途有明确官方依据，已补查仓库状态、README 和根许可证，供用户决定是否收录。,"An enterprise AI-resource platform with identity, budgets, cost attribution, and tool distribution.",组织按人/部门/项目管理模型额度和技能审批。,"enterprise-ai, governance, cost-management",GPL/商业许可；A2A协作仍规划。,README成本双轨、soft/hardbudget、Skill/MCP与身份。,https://raw.githubusercontent.com/beizhu-1209/AIHelms/HEAD/README.md,4ee2276f6280ef8a5875afb44179142cfb31651cb05566bba2004c01609817b7,1032,2026-09-21T16:27:24.012966+00:00,1032,False,2026-09-10T10:50:20Z,GPL-3.0,https://github.com/beizhu-1209/AIHelms/blob/main/README.md,4ee2276f6280ef8a5875afb44179142cfb31651cb05566bba2004c01609817b7,https://github.com/beizhu-1209/AIHelms/blob/main/LICENSE,3972dc9744f6499f0f9b2dbf76696f2ae7ad8af9b23dde66d6af86c9dfb36986,,False
